source_type,source_id,target_type,target_id,field
disease,H00698,gene_entrez,56203,GENE
disease,H00698,gene_entrez,84665,GENE
disease,H00699,gene_entrez,6261,GENE
disease,H00700,gene_entrez,4534,GENE
disease,H00700,gene_entrez,1785,GENE
disease,H00700,gene_entrez,274,GENE
disease,H00700,gene_entrez,4618,GENE
disease,H00700,gene_entrez,124093,GENE
disease,H00700,gene_entrez,10290,GENE
disease,H00700,gene_entrez,51776,GENE
disease,H00701,gene_entrez,58,GENE
disease,H00701,gene_entrez,57190,GENE
disease,H00701,gene_entrez,7170,GENE
disease,H00702,gene_entrez,7169,GENE
disease,H00702,gene_entrez,7170,GENE
disease,H00702,gene_entrez,58,GENE
disease,H00703,gene_entrez,4625,GENE
disease,H00704,gene_entrez,8106,GENE
disease,H00705,gene_entrez,1180,GENE
disease,H00706,gene_entrez,2706,GENE
disease,H00707,gene_entrez,3848,GENE
disease,H00708,gene_entrez,3861,GENE
disease,H00709,gene_entrez,51305,GENE
disease,H00710,gene_entrez,2707,GENE
disease,H00710,gene_entrez,127534,GENE
disease,H00710,gene_entrez,2697,GENE
disease,H00710,gene_entrez,2531,GENE
disease,H00710,gene_entrez,3889,GENE
disease,H00710,gene_entrez,54795,GENE
disease,H00710,gene_entrez,64065,GENE
disease,H00711,gene_entrez,3481,GENE
disease,H00711,gene_entrez,5324,GENE
disease,H00711,gene_entrez,8091,GENE
disease,H00712,gene_entrez,2706,GENE
disease,H00712,gene_entrez,162,GENE
disease,H00713,gene_entrez,1028,GENE
disease,H00713,gene_entrez,3481,GENE
disease,H00713,gene_entrez,3784,GENE
disease,H00714,gene_entrez,2706,GENE
disease,H00714,gene_entrez,4014,GENE
disease,H00715,gene_entrez,488,GENE
disease,H00716,gene_entrez,2706,GENE
disease,H00717,gene_entrez,1828,GENE
disease,H00717,gene_entrez,1832,GENE
disease,H00717,gene_entrez,3848,GENE
disease,H00718,gene_entrez,64324,GENE
disease,H00718,gene_entrez,4784,GENE
disease,H00718,gene_entrez,10297,GENE
disease,H00719,gene_entrez,3643,GENE
disease,H00720,gene_entrez,3784,GENE
disease,H00720,gene_entrez,3757,GENE
disease,H00720,gene_entrez,6331,GENE
disease,H00720,gene_entrez,287,GENE
disease,H00720,gene_entrez,3753,GENE
disease,H00720,gene_entrez,9992,GENE
disease,H00720,gene_entrez,3759,GENE
disease,H00720,gene_entrez,775,GENE
disease,H00720,gene_entrez,859,GENE
disease,H00720,gene_entrez,6330,GENE
disease,H00720,gene_entrez,10142,GENE
disease,H00720,gene_entrez,6640,GENE
disease,H00720,gene_entrez,3762,GENE
disease,H00720,gene_entrez,801,GENE
disease,H00720,gene_entrez,805,GENE
disease,H00720,gene_entrez,808,GENE
disease,H00721,gene_entrez,4615,GENE
disease,H00722,gene_entrez,3857,GENE
disease,H00722,gene_entrez,3848,GENE
disease,H00723,gene_entrez,3868,GENE
disease,H00723,gene_entrez,286887,GENE
disease,H00724,gene_entrez,3851,GENE
disease,H00724,gene_entrez,3860,GENE
disease,H00725,gene_entrez,3757,GENE
disease,H00725,gene_entrez,3784,GENE
disease,H00725,gene_entrez,3759,GENE
disease,H00726,gene_entrez,3850,GENE
disease,H00726,gene_entrez,3859,GENE
disease,H00727,gene_entrez,3198,GENE
disease,H00728,gene_entrez,6331,GENE
disease,H00728,gene_entrez,23171,GENE
disease,H00728,gene_entrez,775,GENE
disease,H00728,gene_entrez,783,GENE
disease,H00728,gene_entrez,6324,GENE
disease,H00728,gene_entrez,10008,GENE
disease,H00728,gene_entrez,55800,GENE
disease,H00728,gene_entrez,10021,GENE
disease,H00728,gene_entrez,3752,GENE
disease,H00729,gene_entrez,6331,GENE
disease,H00729,gene_entrez,10021,GENE
disease,H00729,gene_entrez,4624,GENE
disease,H00729,gene_entrez,2783,GENE
disease,H00730,gene_entrez,6331,GENE
disease,H00730,gene_entrez,1804,GENE
disease,H00731,gene_entrez,3784,GENE
disease,H00731,gene_entrez,9992,GENE
disease,H00731,gene_entrez,4878,GENE
disease,H00731,gene_entrez,3741,GENE
disease,H00731,gene_entrez,3759,GENE
disease,H00731,gene_entrez,6331,GENE
disease,H00731,gene_entrez,2702,GENE
disease,H00731,gene_entrez,10060,GENE
disease,H00731,gene_entrez,6324,GENE
disease,H00731,gene_entrez,6327,GENE
disease,H00731,gene_entrez,9631,GENE
disease,H00731,gene_entrez,55800,GENE
disease,H00731,gene_entrez,6330,GENE
disease,H00731,gene_entrez,4635,GENE
disease,H00731,drug,D02272,DRUG
disease,H00731,drug,D00638,DRUG
disease,H00731,drug,D00483,DRUG
disease,H00731,drug,D00619,DRUG
disease,H00732,gene_entrez,7078,GENE
disease,H00733,gene_entrez,26154,GENE
disease,H00734,gene_entrez,7051,GENE
disease,H00734,gene_entrez,242,GENE
disease,H00734,gene_entrez,59344,GENE
disease,H00734,gene_entrez,26154,GENE
disease,H00734,gene_entrez,126410,GENE
disease,H00734,gene_entrez,348938,GENE
disease,H00734,gene_entrez,643418,GENE
disease,H00734,gene_entrez,204219,GENE
disease,H00734,gene_entrez,285848,GENE
disease,H00734,gene_entrez,6768,GENE
disease,H00734,gene_entrez,23581,GENE
disease,H00734,gene_entrez,121214,GENE
disease,H00734,gene_entrez,6820,GENE
disease,H00735,gene_entrez,2312,GENE
disease,H00735,drug,D02920,DRUG
disease,H00736,gene_entrez,51099,GENE
disease,H00737,gene_entrez,1041,GENE
disease,H00737,gene_entrez,9333,GENE
disease,H00737,gene_entrez,64377,GENE
disease,H00737,gene_entrez,1475,GENE
disease,H00737,gene_entrez,5271,GENE
disease,H00737,gene_entrez,388698,GENE
disease,H00737,gene_entrez,831,GENE
disease,H00738,gene_entrez,3858,GENE
disease,H00739,gene_entrez,6768,GENE
disease,H00740,gene_entrez,51360,GENE
disease,H00740,gene_entrez,6720,GENE
disease,H00741,gene_entrez,10999,GENE
disease,H00742,gene_entrez,9076,GENE
disease,H00743,gene_entrez,6329,GENE
disease,H00744,gene_entrez,6329,GENE
disease,H00745,gene_entrez,6329,GENE
disease,H00745,drug,D00518,DRUG
disease,H00746,gene_entrez,779,GENE
disease,H00746,gene_entrez,6329,GENE
disease,H00746,drug,D02060,DRUG
disease,H00746,drug,D00518,DRUG
disease,H00747,gene_entrez,100134444,GENE
disease,H00748,gene_entrez,3759,GENE
disease,H00749,gene_entrez,3736,GENE
disease,H00749,gene_entrez,773,GENE
disease,H00749,gene_entrez,785,GENE
disease,H00749,gene_entrez,6507,GENE
disease,H00749,gene_entrez,6326,GENE
disease,H00750,gene_entrez,51360,GENE
disease,H00750,gene_entrez,6303,GENE
disease,H00750,gene_entrez,4035,GENE
disease,H00751,gene_entrez,57560,GENE
disease,H00751,gene_entrez,79659,GENE
disease,H00751,gene_entrez,79809,GENE
disease,H00751,gene_entrez,57728,GENE
disease,H00752,gene_entrez,8626,GENE
disease,H00753,gene_entrez,60495,GENE
disease,H00753,gene_entrez,9860,GENE
disease,H00754,gene_entrez,549,GENE
disease,H00754,gene_entrez,6901,GENE
disease,H00754,gene_entrez,80207,GENE
disease,H00754,gene_entrez,131118,GENE
disease,H00754,gene_entrez,84947,GENE
disease,H00754,gene_entrez,81570,GENE
disease,H00754,gene_entrez,27429,GENE
disease,H00754,gene_entrez,92609,GENE
disease,H00755,gene_entrez,488,GENE
disease,H00756,gene_entrez,6925,GENE
disease,H00756,gene_entrez,26047,GENE
disease,H00756,gene_entrez,9378,GENE
disease,H00757,gene_entrez,54808,GENE
disease,H00758,gene_entrez,8838,GENE
disease,H00759,gene_entrez,5077,GENE
disease,H00759,gene_entrez,4286,GENE
disease,H00759,gene_entrez,6591,GENE
disease,H00759,gene_entrez,6663,GENE
disease,H00759,gene_entrez,1910,GENE
disease,H00759,gene_entrez,1908,GENE
disease,H00760,gene_entrez,6399,GENE
disease,H00761,gene_entrez,9060,GENE
disease,H00762,gene_entrez,9469,GENE
disease,H00763,gene_entrez,1294,GENE
disease,H00764,gene_entrez,9037,GENE
disease,H00764,gene_entrez,1501,GENE
disease,H00764,gene_entrez,7015,GENE
disease,H00765,gene_entrez,176,GENE
disease,H00766,gene_entrez,9451,GENE
disease,H00767,gene_entrez,4148,GENE
disease,H00768,gene_entrez,8492,GENE
disease,H00768,gene_entrez,51185,GENE
disease,H00768,gene_entrez,54862,GENE
disease,H00768,gene_entrez,54888,GENE
disease,H00768,gene_entrez,2898,GENE
disease,H00768,gene_entrez,7991,GENE
disease,H00768,gene_entrez,6487,GENE
disease,H00768,gene_entrez,83696,GENE
disease,H00768,gene_entrez,9524,GENE
disease,H00768,gene_entrez,11253,GENE
disease,H00768,gene_entrez,9439,GENE
disease,H00768,gene_entrez,55180,GENE
disease,H00768,gene_entrez,8738,GENE
disease,H00768,gene_entrez,113179,GENE
disease,H00768,gene_entrez,288,GENE
disease,H00768,gene_entrez,8924,GENE
disease,H00768,gene_entrez,80185,GENE
disease,H00768,gene_entrez,6873,GENE
disease,H00768,gene_entrez,11133,GENE
disease,H00768,gene_entrez,80055,GENE
disease,H00768,gene_entrez,23325,GENE
disease,H00768,gene_entrez,124512,GENE
disease,H00768,gene_entrez,79791,GENE
disease,H00768,gene_entrez,3340,GENE
disease,H00768,gene_entrez,56776,GENE
disease,H00768,gene_entrez,388662,GENE
disease,H00768,gene_entrez,84706,GENE
disease,H00768,gene_entrez,80153,GENE
disease,H00768,gene_entrez,3176,GENE
disease,H00768,gene_entrez,81562,GENE
disease,H00768,gene_entrez,54872,GENE
disease,H00768,gene_entrez,23043,GENE
disease,H00768,gene_entrez,83480,GENE
disease,H00768,gene_entrez,79882,GENE
disease,H00768,gene_entrez,79143,GENE
disease,H00768,gene_entrez,55250,GENE
disease,H00768,gene_entrez,3612,GENE
disease,H00768,gene_entrez,6884,GENE
disease,H00768,gene_entrez,9853,GENE
disease,H00768,gene_entrez,5279,GENE
disease,H00768,gene_entrez,815,GENE
disease,H00768,gene_entrez,84894,GENE
disease,H00768,gene_entrez,10765,GENE
disease,H00768,gene_entrez,57102,GENE
disease,H00768,gene_entrez,8665,GENE
disease,H00768,gene_entrez,55621,GENE
disease,H00768,gene_entrez,27107,GENE
disease,H00768,gene_entrez,51319,GENE
disease,H00768,gene_entrez,91801,GENE
disease,H00768,gene_entrez,29081,GENE
disease,H00768,gene_entrez,51126,GENE
disease,H00768,gene_entrez,10297,GENE
disease,H00768,gene_entrez,55367,GENE
disease,H00768,gene_entrez,2890,GENE
disease,H00768,gene_entrez,9731,GENE
disease,H00769,gene_entrez,2741,GENE
disease,H00769,gene_entrez,2743,GENE
disease,H00769,gene_entrez,9152,GENE
disease,H00769,gene_entrez,84896,GENE
disease,H00770,gene_entrez,1134,GENE
disease,H00770,gene_entrez,1140,GENE
disease,H00770,gene_entrez,1144,GENE
disease,H00770,gene_entrez,1145,GENE
disease,H00770,gene_entrez,8292,GENE
disease,H00770,gene_entrez,1103,GENE
disease,H00770,gene_entrez,127833,GENE
disease,H00770,gene_entrez,375790,GENE
disease,H00770,gene_entrez,4593,GENE
disease,H00770,gene_entrez,285489,GENE
disease,H00770,gene_entrez,5913,GENE
disease,H00770,gene_entrez,2673,GENE
disease,H00770,gene_entrez,1798,GENE
disease,H00770,gene_entrez,85365,GENE
disease,H00770,gene_entrez,199857,GENE
disease,H00770,gene_entrez,6329,GENE
disease,H00770,gene_entrez,4038,GENE
disease,H00770,gene_entrez,6616,GENE
disease,H00770,gene_entrez,1305,GENE
disease,H00770,gene_entrez,60482,GENE
disease,H00770,gene_entrez,6572,GENE
disease,H00770,gene_entrez,9581,GENE
disease,H00770,gene_entrez,6576,GENE
disease,H00770,gene_entrez,4649,GENE
disease,H00770,gene_entrez,6843,GENE
disease,H00771,gene_entrez,6335,GENE
disease,H00772,gene_entrez,6335,GENE
disease,H00773,gene_entrez,55777,GENE
disease,H00773,gene_entrez,81704,GENE
disease,H00773,gene_entrez,1013,GENE
disease,H00773,gene_entrez,84623,GENE
disease,H00773,gene_entrez,8831,GENE
disease,H00773,gene_entrez,2904,GENE
disease,H00773,gene_entrez,1859,GENE
disease,H00773,gene_entrez,2902,GENE
disease,H00773,gene_entrez,547,GENE
disease,H00773,gene_entrez,10369,GENE
disease,H00773,gene_entrez,2036,GENE
disease,H00773,gene_entrez,57492,GENE
disease,H00773,gene_entrez,1778,GENE
disease,H00773,gene_entrez,8289,GENE
disease,H00773,gene_entrez,6598,GENE
disease,H00773,gene_entrez,6597,GENE
disease,H00773,gene_entrez,55690,GENE
disease,H00773,gene_entrez,57459,GENE
disease,H00773,gene_entrez,1499,GENE
disease,H00773,gene_entrez,4208,GENE
disease,H00773,gene_entrez,10664,GENE
disease,H00773,gene_entrez,10472,GENE
disease,H00773,gene_entrez,55209,GENE
disease,H00773,gene_entrez,10522,GENE
disease,H00773,gene_entrez,27245,GENE
disease,H00773,gene_entrez,26053,GENE
disease,H00773,gene_entrez,6664,GENE
disease,H00773,gene_entrez,26040,GENE
disease,H00773,gene_entrez,10771,GENE
disease,H00773,gene_entrez,5813,GENE
disease,H00773,gene_entrez,7994,GENE
disease,H00773,gene_entrez,1804,GENE
disease,H00773,gene_entrez,10087,GENE
disease,H00773,gene_entrez,5528,GENE
disease,H00773,gene_entrez,5518,GENE
disease,H00773,gene_entrez,1917,GENE
disease,H00773,gene_entrez,23040,GENE
disease,H00773,gene_entrez,283489,GENE
disease,H00773,gene_entrez,79718,GENE
disease,H00773,gene_entrez,2782,GENE
disease,H00773,gene_entrez,3097,GENE
disease,H00773,gene_entrez,7204,GENE
disease,H00773,gene_entrez,23152,GENE
disease,H00773,gene_entrez,56479,GENE
disease,H00773,gene_entrez,10274,GENE
disease,H00773,gene_entrez,5879,GENE
disease,H00773,gene_entrez,9320,GENE
disease,H00773,gene_entrez,80155,GENE
disease,H00773,gene_entrez,51111,GENE
disease,H00773,gene_entrez,55870,GENE
disease,H00773,gene_entrez,815,GENE
disease,H00773,gene_entrez,816,GENE
disease,H00773,gene_entrez,116150,GENE
disease,H00773,gene_entrez,1213,GENE
disease,H00773,gene_entrez,11011,GENE
disease,H00773,gene_entrez,6418,GENE
disease,H00773,gene_entrez,818,GENE
disease,H00773,gene_entrez,1173,GENE
disease,H00773,gene_entrez,9969,GENE
disease,H00773,gene_entrez,1742,GENE
disease,H00773,gene_entrez,23036,GENE
disease,H00773,gene_entrez,23030,GENE
disease,H00774,gene_entrez,6335,GENE
disease,H00774,gene_entrez,85446,GENE
disease,H00775,gene_entrez,773,GENE
disease,H00775,gene_entrez,477,GENE
disease,H00775,gene_entrez,6323,GENE
disease,H00776,gene_entrez,90167,GENE
disease,H00776,gene_entrez,4935,GENE
disease,H00777,gene_entrez,4921,GENE
disease,H00778,gene_entrez,9241,GENE
disease,H00779,gene_entrez,4647,GENE
disease,H00779,gene_entrez,10083,GENE
disease,H00779,gene_entrez,64072,GENE
disease,H00779,gene_entrez,65217,GENE
disease,H00779,gene_entrez,124590,GENE
disease,H00779,gene_entrez,10518,GENE
disease,H00779,gene_entrez,83715,GENE
disease,H00779,gene_entrez,7399,GENE
disease,H00779,gene_entrez,79955,GENE
disease,H00779,gene_entrez,84059,GENE
disease,H00779,gene_entrez,25861,GENE
disease,H00779,gene_entrez,7401,GENE
disease,H00779,gene_entrez,3035,GENE
disease,H00779,gene_entrez,22901,GENE
disease,H00780,gene_entrez,55806,GENE
disease,H00781,gene_entrez,80326,GENE
disease,H00782,gene_entrez,1825,GENE
disease,H00783,gene_entrez,610,GENE
disease,H00783,gene_entrez,6323,GENE
disease,H00783,gene_entrez,84059,GENE
disease,H00783,gene_entrez,2566,GENE
disease,H00783,gene_entrez,57094,GENE
disease,H00784,gene_entrez,147409,GENE
disease,H00784,gene_entrez,200879,GENE
disease,H00784,gene_entrez,10161,GENE
disease,H00785,gene_entrez,1001,GENE
disease,H00786,gene_entrez,147495,GENE
disease,H00786,gene_entrez,1041,GENE
disease,H00786,gene_entrez,121391,GENE
disease,H00786,gene_entrez,120766137,GENE
disease,H00786,gene_entrez,55806,GENE
disease,H00786,gene_entrez,79574,GENE
disease,H00786,gene_entrez,147409,GENE
disease,H00786,gene_entrez,200879,GENE
disease,H00786,gene_entrez,10161,GENE
disease,H00786,gene_entrez,6635,GENE
disease,H00786,gene_entrez,6144,GENE
disease,H00786,gene_entrez,112802,GENE
disease,H00786,gene_entrez,4047,GENE
disease,H00787,gene_entrez,60506,GENE
disease,H00787,gene_entrez,2916,GENE
disease,H00787,gene_entrez,4308,GENE
disease,H00787,gene_entrez,9187,GENE
disease,H00787,gene_entrez,440435,GENE
disease,H00787,gene_entrez,345193,GENE
disease,H00787,gene_entrez,2784,GENE
disease,H00787,gene_entrez,778,GENE
disease,H00787,gene_entrez,57010,GENE
disease,H00787,gene_entrez,6010,GENE
disease,H00787,gene_entrez,5158,GENE
disease,H00787,gene_entrez,2779,GENE
disease,H00787,gene_entrez,6295,GENE
disease,H00787,gene_entrez,6011,GENE
disease,H00788,gene_entrez,1736,GENE
disease,H00789,gene_entrez,30813,GENE
disease,H00789,gene_entrez,113457,GENE
disease,H00789,drug,D05725,DRUG
disease,H00790,gene_entrez,51371,GENE
disease,H00791,gene_entrez,9733,GENE
disease,H00792,gene_entrez,22930,GENE
disease,H00792,gene_entrez,25782,GENE
disease,H00792,gene_entrez,22931,GENE
disease,H00792,gene_entrez,128637,GENE
disease,H00793,gene_entrez,79650,GENE
disease,H00794,gene_entrez,1588,GENE
disease,H00795,gene_entrez,79755,GENE
disease,H00796,gene_entrez,3861,GENE
disease,H00797,gene_entrez,25782,GENE
disease,H00798,gene_entrez,7276,GENE
disease,H00798,gene_entrez,1311,GENE
disease,H00799,gene_entrez,9342,GENE
disease,H00800,gene_entrez,7046,GENE
disease,H00800,gene_entrez,7048,GENE
disease,H00800,gene_entrez,4088,GENE
disease,H00800,gene_entrez,7042,GENE
disease,H00800,gene_entrez,7043,GENE
disease,H00800,gene_entrez,4087,GENE
disease,H00801,gene_entrez,7048,GENE
disease,H00801,gene_entrez,4629,GENE
disease,H00801,gene_entrez,7046,GENE
disease,H00801,gene_entrez,59,GENE
disease,H00801,gene_entrez,4638,GENE
disease,H00801,gene_entrez,5592,GENE
disease,H00801,gene_entrez,8076,GENE
disease,H00801,gene_entrez,4015,GENE
disease,H00801,gene_entrez,2301,GENE
disease,H00801,gene_entrez,79875,GENE
disease,H00802,gene_entrez,1289,GENE
disease,H00802,gene_entrez,1290,GENE
disease,H00802,gene_entrez,7148,GENE
disease,H00802,gene_entrez,165,GENE
disease,H00803,gene_entrez,3766,GENE
disease,H00804,gene_entrez,2271,GENE
disease,H00805,gene_entrez,1280,GENE
disease,H00805,gene_entrez,1301,GENE
disease,H00805,gene_entrez,3769,GENE
disease,H00805,gene_entrez,1462,GENE
disease,H00805,gene_entrez,80781,GENE
disease,H00805,gene_entrez,10002,GENE
disease,H00805,gene_entrez,7439,GENE
disease,H00806,gene_entrez,3785,GENE
disease,H00806,gene_entrez,3786,GENE
disease,H00807,gene_entrez,1137,GENE
disease,H00807,gene_entrez,1141,GENE
disease,H00807,gene_entrez,1135,GENE
disease,H00807,gene_entrez,57582,GENE
disease,H00808,gene_entrez,8912,GENE
disease,H00808,gene_entrez,846,GENE
disease,H00808,gene_entrez,785,GENE
disease,H00808,gene_entrez,2563,GENE
disease,H00808,gene_entrez,1181,GENE
disease,H00808,gene_entrez,6513,GENE
disease,H00808,gene_entrez,2554,GENE
disease,H00808,gene_entrez,57468,GENE
disease,H00808,gene_entrez,6096,GENE
disease,H00808,gene_entrez,3778,GENE
disease,H00808,drug,D00709,DRUG
disease,H00809,gene_entrez,9211,GENE
disease,H00809,gene_entrez,57094,GENE
disease,H00809,gene_entrez,5649,GENE
disease,H00809,gene_entrez,51083,GENE
disease,H00810,gene_entrez,1476,GENE
disease,H00810,gene_entrez,144165,GENE
disease,H00810,gene_entrez,7957,GENE
disease,H00810,gene_entrez,378884,GENE
disease,H00810,gene_entrez,154881,GENE
disease,H00810,gene_entrez,950,GENE
disease,H00810,gene_entrez,9570,GENE
disease,H00810,gene_entrez,3746,GENE
disease,H00810,gene_entrez,10715,GENE
disease,H00810,gene_entrez,84823,GENE
disease,H00810,gene_entrez,56978,GENE
disease,H00810,gene_entrez,10501,GENE
disease,H00810,gene_entrez,84138,GENE
disease,H00811,gene_entrez,7169,GENE
disease,H00811,gene_entrez,4604,GENE
disease,H00811,gene_entrez,29895,GENE
disease,H00811,gene_entrez,7136,GENE
disease,H00811,gene_entrez,7140,GENE
disease,H00811,gene_entrez,4621,GENE
disease,H00811,gene_entrez,63895,GENE
disease,H00811,gene_entrez,9427,GENE
disease,H00811,gene_entrez,4626,GENE
disease,H00811,gene_entrez,2201,GENE
disease,H00812,drug,D00409,DRUG
disease,H00812,drug,D01426,DRUG
disease,H00812,drug,D07353,DRUG
disease,H00813,gene_entrez,3909,GENE
disease,H00814,gene_entrez,7439,GENE
disease,H00814,gene_entrez,5961,GENE
disease,H00814,gene_entrez,3617,GENE
disease,H00814,gene_entrez,50939,GENE
disease,H00815,gene_entrez,55315,GENE
disease,H00816,gene_entrez,9990,GENE
disease,H00817,gene_entrez,7020,GENE
disease,H00818,gene_entrez,201163,GENE
disease,H00819,gene_entrez,24,GENE
disease,H00819,gene_entrez,54714,GENE
disease,H00819,gene_entrez,6785,GENE
disease,H00819,gene_entrez,8842,GENE
disease,H00820,gene_entrez,617,GENE
disease,H00821,gene_entrez,83872,GENE
disease,H00821,gene_entrez,3078,GENE
disease,H00821,gene_entrez,10878,GENE
disease,H00821,gene_entrez,24,GENE
disease,H00821,gene_entrez,10516,GENE
disease,H00821,gene_entrez,3075,GENE
disease,H00821,gene_entrez,2074,GENE
disease,H00821,gene_entrez,84839,GENE
disease,H00821,gene_entrez,5654,GENE
disease,H00821,gene_entrez,387715,GENE
disease,H00821,gene_entrez,718,GENE
disease,H00821,gene_entrez,7099,GENE
disease,H00821,gene_entrez,1471,GENE
disease,H00821,gene_entrez,1524,GENE
disease,H00821,gene_entrez,3426,GENE
disease,H00821,gene_entrez,717,GENE
disease,H00821,gene_entrez,629,GENE
disease,H00821,gene_entrez,735,GENE
disease,H00821,drug,D09574,DRUG
disease,H00821,drug,D01162,DRUG
disease,H00821,drug,D05697,DRUG
disease,H00821,drug,D11083,DRUG
disease,H00821,drug,D11516,DRUG
disease,H00822,gene_entrez,8516,GENE
disease,H00822,gene_entrez,26281,GENE
disease,H00822,gene_entrez,80000,GENE
disease,H00823,gene_entrez,1910,GENE
disease,H00824,gene_entrez,4907,GENE
disease,H00825,gene_entrez,2202,GENE
disease,H00825,gene_entrez,3075,GENE
disease,H00825,gene_entrez,5959,GENE
disease,H00825,gene_entrez,6017,GENE
disease,H00825,gene_entrez,6010,GENE
disease,H00825,gene_entrez,285440,GENE
disease,H00826,gene_entrez,668,GENE
disease,H00827,gene_entrez,1540,GENE
disease,H00828,gene_entrez,1540,GENE
disease,H00829,gene_entrez,1540,GENE
disease,H00830,gene_entrez,2294,GENE
disease,H00831,gene_entrez,1861,GENE
disease,H00831,gene_entrez,3208,GENE
disease,H00831,gene_entrez,6872,GENE
disease,H00831,gene_entrez,10382,GENE
disease,H00831,gene_entrez,2643,GENE
disease,H00831,gene_entrez,55145,GENE
disease,H00831,gene_entrez,25953,GENE
disease,H00831,gene_entrez,6513,GENE
disease,H00831,gene_entrez,112476,GENE
disease,H00831,gene_entrez,8910,GENE
disease,H00831,gene_entrez,478,GENE
disease,H00831,gene_entrez,8575,GENE
disease,H00831,gene_entrez,774,GENE
disease,H00831,gene_entrez,63982,GENE
disease,H00831,gene_entrez,2774,GENE
disease,H00831,gene_entrez,79734,GENE
disease,H00831,gene_entrez,1293,GENE
disease,H00831,gene_entrez,9757,GENE
disease,H00831,gene_entrez,51102,GENE
disease,H00831,gene_entrez,64601,GENE
disease,H00831,gene_entrez,84909,GENE
disease,H00831,gene_entrez,55823,GENE
disease,H00831,gene_entrez,5610,GENE
disease,H00831,gene_entrez,3781,GENE
disease,H00831,gene_entrez,55164,GENE
disease,H00832,gene_entrez,23230,GENE
disease,H00832,gene_entrez,7504,GENE
disease,H00832,gene_entrez,57338,GENE
disease,H00832,gene_entrez,80025,GENE
disease,H00833,gene_entrez,80025,GENE
disease,H00833,gene_entrez,8398,GENE
disease,H00833,gene_entrez,2512,GENE
disease,H00833,gene_entrez,83636,GENE
disease,H00833,gene_entrez,11152,GENE
disease,H00833,gene_entrez,80347,GENE
disease,H00833,gene_entrez,85021,GENE
disease,H00833,gene_entrez,1384,GENE
disease,H00834,gene_entrez,2593,GENE
disease,H00835,gene_entrez,7915,GENE
disease,H00836,gene_entrez,6513,GENE
disease,H00837,gene_entrez,3000,GENE
disease,H00837,gene_entrez,6121,GENE
disease,H00837,gene_entrez,55812,GENE
disease,H00837,gene_entrez,23746,GENE
disease,H00837,gene_entrez,167691,GENE
disease,H00837,gene_entrez,57096,GENE
disease,H00837,gene_entrez,1406,GENE
disease,H00837,gene_entrez,23418,GENE
disease,H00837,gene_entrez,64802,GENE
disease,H00837,gene_entrez,80184,GENE
disease,H00837,gene_entrez,3614,GENE
disease,H00837,gene_entrez,343035,GENE
disease,H00837,gene_entrez,145226,GENE
disease,H00837,gene_entrez,9227,GENE
disease,H00837,gene_entrez,7287,GENE
disease,H00837,gene_entrez,3769,GENE
disease,H00837,gene_entrez,392255,GENE
disease,H00837,gene_entrez,5961,GENE
disease,H00837,gene_entrez,85015,GENE
disease,H00837,gene_entrez,10383,GENE
disease,H00837,drug,D11008,DRUG
disease,H00838,gene_entrez,55605,GENE
disease,H00838,gene_entrez,401,GENE
disease,H00838,gene_entrez,10381,GENE
disease,H00838,gene_entrez,84570,GENE
disease,H00839,gene_entrez,1282,GENE
disease,H00839,gene_entrez,1284,GENE
disease,H00840,gene_entrez,100506658,GENE
disease,H00840,gene_entrez,11274,GENE
disease,H00840,gene_entrez,6773,GENE
disease,H00841,gene_entrez,113278,GENE
disease,H00842,gene_entrez,11322,GENE
disease,H00842,gene_entrez,147138,GENE
disease,H00842,gene_entrez,10519,GENE
disease,H00842,gene_entrez,399,GENE
disease,H00842,gene_entrez,3574,GENE
disease,H00843,gene_entrez,340024,GENE
disease,H00844,gene_entrez,27032,GENE
disease,H00845,gene_entrez,7276,GENE
disease,H00845,gene_entrez,2243,GENE
disease,H00845,gene_entrez,335,GENE
disease,H00845,gene_entrez,4069,GENE
disease,H00845,gene_entrez,567,GENE
disease,H00845,drug,D09673,DRUG
disease,H00845,drug,D09674,DRUG
disease,H00845,drug,D10794,DRUG
disease,H00845,drug,D10941,DRUG
disease,H00845,drug,D11916,DRUG
disease,H00846,gene_entrez,7476,GENE
disease,H00847,gene_entrez,7476,GENE
disease,H00848,gene_entrez,54840,GENE
disease,H00848,gene_entrez,23064,GENE
disease,H00848,gene_entrez,23533,GENE
disease,H00848,gene_entrez,11284,GENE
disease,H00849,gene_entrez,6535,GENE
disease,H00849,gene_entrez,2593,GENE
disease,H00849,gene_entrez,2628,GENE
disease,H00850,gene_entrez,257,GENE
disease,H00851,gene_entrez,9241,GENE
disease,H00851,gene_entrez,8200,GENE
disease,H00852,gene_entrez,392255,GENE
disease,H00852,gene_entrez,4222,GENE
disease,H00852,gene_entrez,9573,GENE
disease,H00852,gene_entrez,84700,GENE
disease,H00853,gene_entrez,4038,GENE
disease,H00854,gene_entrez,7466,GENE
disease,H00854,gene_entrez,493856,GENE
disease,H00855,gene_entrez,64327,GENE
disease,H00856,gene_entrez,26353,GENE
disease,H00856,gene_entrez,3315,GENE
disease,H00856,gene_entrez,8988,GENE
disease,H00856,gene_entrez,81545,GENE
disease,H00856,gene_entrez,2617,GENE
disease,H00856,gene_entrez,65055,GENE
disease,H00856,gene_entrez,26580,GENE
disease,H00856,gene_entrez,3508,GENE
