entry_id,name,formula,mol_weight,atc_codes,dgroup_id,compound_id,therapeutic_category,efficacy,cas,pubchem,chebi
D02535,Timepidium bromide hydrate (JP18); Sesden (TN),C17H22NOS2. Br. H2O,418.412,A03AB19,DG00041,,1249,"Antispasmodic, Muscarinic acetylcholine receptor antagonist",,17396706,
D02536,Pyrithioxine hydrochloride (JAN); Pyrithioxine dihydrochloride hydrate; Pyritinol dihydrochloride,C16H20N2O4S2. 2HCl. H2O,459.4082,N06BX02,DG00976,,,Nootropic,,17396707,
D02537,Dronedarone (INN),C31H44N2O5S,556.7565,C01BD07,DG00207,,,Antiarrhythmic,141626-36-0,17396708,50659
D02538,Sodium nifurstyrenate,C13H8NO5. Na,281.1961,,,,,Anti-infective (veterinary),54992-23-3,17396709,
D02539,Clinafloxacin hydrochloride (USAN),C17H17ClFN3O3. HCl,402.2475,,,,,"Antibacterial, Nucleic acid biosynthesis inhibitor",105956-99-8,17396710,
D02540,Garenoxacin mesylate (USAN); Garenoxacin mesilate hydrate (JAN),C23H20F2N2O4. CH4SO3. H2O,540.5336,J01MA19,,,6241,"Antibacterial, Nucleic acid biosynthesis inhibitor",223652-90-2,17396711,
D02541,Lomefloxacin mesylate (USAN),C17H19F2N3O3. CH4SO3,447.4535,J01MA07 S01AE04,DG00621,,,"Antibacterial, Nucleic acid biosynthesis inhibitor",114394-67-1,17396712,
D02542,Tobramycin sulfate (USP); Nebcin (TN),(C18H37N5O9)2. 5H2SO4,1425.4214,J01GB01 S01AA12,DG00608,,,"Antibacterial, Protein biosynthesis inhibitor",79645-27-5,17396713,
D02543,Amikacin (USP/INN),C22H43N5O13,585.6025,D06AX12 J01GB06 S01AA21,DG00403,C06820,,"Antibacterial, Protein biosynthesis inhibitor",37517-28-5,17396714,2637
D02544,Sisomicin (USAN/INN),C19H37N5O7,447.5264,J01GB08,DG00610,C00494,,"Antibacterial, Protein biosynthesis inhibitor",32385-11-8,17396715,9169
D02545,Isepamicin (USAN/INN),C22H43N5O12,569.6031,J01GB11,DG00613,,,"Antibacterial, Protein biosynthesis inhibitor",58152-03-7,17396716,
D02546,Kainic acid hydrate (JP18); Digenin (TN),C10H15NO4. H2O,231.2457,,,,,Anthelmintic,487-79-6,17396717,
D02547,Pamaquine; Plasmoquine [veterinary] (TN),C19H29N3O,315.4531,,,,,Antimalarial (veterinary),491-92-9,17396718,
D02548,Mepacrine dihydrochloride; Quinacrine hydrochloride anhydrous; Giardiasis (TN),C23H30ClN3O. 2HCl,472.8787,P01AX05,DG01012,,,"Antimalarial, Antiprotozoal",69-05-6,17396719,
D02549,Rifamycin (USAN/INN); Rifamycin SV,C37H47NO12,697.7686,A07AA13 D06AX15 J04AB03 S01AA16 S02AA12,DG00640,C12044,,Antibacterial (tuberculostatic),6998-60-3,17396720,29673
D02550,Rifalazil (USAN/INN); RLZ,C51H64N4O13,941.0729,,,,,Antibacterial (antimycobacterial),129791-92-0,17396721,188526
D02551,Rifametane (USAN/INN),C44H60N4O12,836.9668,,,,,Antibacterial,94168-98-6,17396722,
D02552,Rifamexil (USAN/INN),C42H55N3O11S,809.9646,,,,,Antibacterial,113102-19-5,17396723,177602
D02553,Rifamide (USAN),C43H58N2O13,810.9262,,,,,Antibacterial,2750-76-7,17396724,
D02554,Rifaximin (JAN/USAN/INN); Xifaxan (TN),C43H51N3O11,785.8785,A07AA11 D06AX11,,,6199,"Antibacterial, Antihyperammonemic",80621-81-4,17396725,75246
D02555,Posaconazole (JAN/USAN/INN); Noxafil (TN),C37H42F2N8O4,700.7774,J02AC04,,,6179,"Antifungal, Ergosterol biosynthesis inhibitor",171228-49-2,17396726,64355
D02556,Ravuconazole (prop.INN),C22H17F2N5OS,437.4651,,DG02844,,,"Antifungal, Ergosterol biosynthesis inhibitor",182760-06-1,17396727,143825
D02557,Chlormidazole (INN),C15H13ClN2,256.7301,D01AC04,DG00364,,,"Antifungal, Ergosterol biosynthesis inhibitor",3689-76-7,17396728,
D02558,Rivastigmine tartrate; Rivastigmine hydrogen tartrate; Exelon (TN); Nimvastid (TN),C14H22N2O2. C4H6O6,400.4235,N06DA03,DG00984,,,"Dementia therapeutic agent, Acetylcholinesterase inhibitor",129101-54-8,17396729,64358
D02559,Toloxatone (INN); Humoryl (TN),C11H13NO3,207.2258,N06AG03,,,,"Antidepressant, Monoamine oxidase A (MAO-A) inhibitor",29218-27-7,17396730,134870
D02560,Brofaromine (INN); Consonar (TN),C14H16BrNO2,310.1863,,,,,"Antidepressant, Monoamine oxidase A (MAO-A) inhibitor",63638-91-5,17396731,
D02561,Moclobemide (USAN/INN); Aurorix (TN),C13H17ClN2O2,268.7393,N06AG02,,,,"Antidepressant, Monoamine oxidase A (MAO-A) inhibitor",71320-77-9,17396732,83531
D02562,Rasagiline mesylate (USAN); Rasagiline mesilate (JAN); Azilect (TN),C12H13N. CH4SO3,267.344,N04BD02,DG00865,,1169,"Antiparkinsonian, Monoamine oxidase B (MAO-B) inhibitor",161735-79-1,17396733,
D02563,Befloxatone (INN),C15H18F3NO5,349.3023,,,,,"Antidepressant, Monoamine oxidase A (MAO-A) inhibitor",134564-82-2,17396734,
D02564,Pargyline hydrochloride (USAN); Eutonyl (TN),C11H13N. HCl,195.6886,C02KC01,DG00264,,,"Antidepressant, Antihypertensive, Monoamine oxidase (MAO) inhibitor",306-07-0,17396735,
D02565,Dimetacrine (INN),C20H26N2,294.4338,N06AA18,,,,"Antidepressant, Acetylcholinesterase inhibitor",4757-55-5,17396736,
D02566,Maprotiline (USAN),C20H23N,277.4033,N06AA21,DG00941,C07107,,"Antidepressant, Selective noradrenaline reuptake inhibitor (NRI)",10262-69-8,17396737,6690
D02567,Escitalopram oxalate (JAN/USP); Lexapro (TN),C20H21FN2O. C2H2O4,414.4268,N06AB10,DG00947,,1179,"Antidepressant, Selective serotonin reuptake inhibitor (SSRI)",219861-08-2,17396738,
D02568,Flesinoxan (INN),C22H26FN3O4,415.4579,,,,,Antianxiety,98206-10-1,17396739,
D02569,Sunepitron hydrochloride (USAN),C17H23N5O2. HCl,365.8578,,,,,"Antianxiety, Antidepressant",148408-65-5,17396740,
D02570,Desvenlafaxine succinate (USAN); Desvenlafaxine succinate hydrate (JAN); Pristiq (TN),C16H25NO2. C4H6O4. H2O,399.4785,N06AX23,DG00963,,,"Antidepressant, Serotonin-noradrenaline reuptake inhibitor (SNRI)",386750-22-7,17396741,
D02571,Sibutramine hydrochloride (USP); Sibutramine hydrochloride hydrate (JAN); Sibutramine hydrochloride monohydrate; Meridia (TN),C17H26ClN. HCl. H2O,334.3243,A08AA10,DG00108,,,"Appetite suppressant, Antidepressant, Serotonin-noradrenaline reuptake inhibitor (SNRI)",125494-59-9,17396742,
D02572,Viloxazine hydrochloride (USAN); Qelbree (TN); Vivalan (TN),C13H19NO3. HCl,273.7558,N06AX09,DG00956,,,"Antidepressant, Selective noradrenaline reuptake inhibitor (NRI)",35604-67-2,17396743,
D02573,Reboxetine mesylate (USAN); Reboxetine mesilate; Vestra (TN),C19H23NO3. CH4SO3,409.4965,N06AX18,DG00961,,,"Antidepressant, Selective noradrenaline reuptake inhibitor (NRI)",98769-84-7,17396744,
D02574,Atomoxetine hydrochloride (JAN/USP); Tomoxetine hydrochloride; Strattera (TN),C17H21NO. HCl,291.8157,N06BA09,DG00970,,1179,"Stimulant (central), Selective noradrenaline reuptake inhibitor (NRI)",82248-59-7,17396745,331697
D02575,Tianeptine (INN); Stablon (TN),C21H25ClN2O4S,436.9522,N06AX14,DG00958,,,Antidepressant,66981-73-5,17396746,91749
D02576,Eptapirone (INN),C16H23N7O2,345.3995,,,,,"Antidepressant, Serotonin 5-HT1A receptor agonist",179756-85-5,17396747,177708
D02577,Flibanserin (USAN/INN); Addyi (TN),C20H21F3N4O,390.4022,G02CX02,,,,"Antidepressant, Serotonin 5-HT1A receptor agonist, Serotonin 5-HT2 receptor antagonist",167933-07-5,17396748,90865
D02578,Agomelatine (INN); Valdoxan (TN),C15H17NO2,243.301,N06AX22,,,,"Antidepressant, Serotonin receptor antagonist, Melatonin receptor agonist",138112-76-2,17396749,
D02579,Iproniazid (INN),C9H13N3O,179.219,N06AF05,DG00950,C11777,,"Antibacterial (tuberculostatic), Antidepressant, Monoamine oxidase (MAO) inhibitor",54-92-2,17396750,5958
D02580,Isocarboxazid (INN); Marplan (TN),C12H13N3O2,231.2505,N06AF01,,,,"Antidepressant, Monoamine oxidase (MAO) inhibitor",59-63-2,17396751,
D02581,Cimoxatone (INN),C19H18N2O4,338.3572,,,,,"Antidepressant, Monoamine oxidase A (MAO-A) inhibitor",73815-11-9,17396752,
D02582,Fenticonazole (INN),C24H20Cl2N2OS,455.3994,D01AC12 G01AF12,DG00368,,,"Antifungal, Ergosterol biosynthesis inhibitor",72479-26-6,17396753,82863
D02583,Fenticonazole nitrate (USAN); Lomexin (TN),C24H20Cl2N2OS. HNO3,518.4122,D01AC12 G01AF12,DG00368,,,"Antifungal, Ergosterol biosynthesis inhibitor",73151-29-8,17396754,83606
D02584,Aliconazole (INN),C18H13Cl3N2,363.6682,,,,,"Antifungal, Ergosterol biosynthesis inhibitor",63824-12-4,17396755,
D02585,Vibunazole; Bay N-7133,C15H20ClN3O2,309.7912,,,,,"Antifungal, Ergosterol biosynthesis inhibitor",80456-55-9,17396756,
D02586,Alteconazole (INN),C17H12Cl3N3O,380.6557,,,,,Antifungal,93479-96-0,17396757,
D02587,Metildigoxin (JP18); Lanirapid (TN),(C42H66O14)2. C3H6O,1648.0092,C01AA08,DG00191,,2113,Cardiotonic,,17396758,
D02588,Montirelin (INN),C17H24N6O4S,408.4753,,DG01347,,,Thyrotropin-releasing hormone receptor agonist,90243-66-6,17396759,31864
D02589,Cromoglicate lisetil (INN),C33H36N2O12,652.6451,A07EB01 D11AH03 R01AC01 R03BC01 S01GX01,DG00098,,,"Antiallergic, Antiasthmatic, Chemical mediator release inhibitor",110816-79-0,17396760,31438
D02590,Israpafant (JAN/INN),C28H29ClN4S,489.0747,,,,,Platelet activating factor antagonist,117279-73-9,17396761,31736
D02591,Dexamethasone acefurate (USAN/INN),C29H33FO8,528.5659,A01AC02 C05AA09 D07AB19 D07XB05 D10AA03 H02AB02 R01AD03 S01BA01 S01CB01 S02BA06 S03BA01,DG00011,,,"Anti-inflammatory, Glucocorticoid receptor agonist",83880-70-0,17396762,
D02592,Dexamethasone beloxil (USAN),C29H35FO5,482.5836,A01AC02 C05AA09 D07AB19 D07XB05 D10AA03 H02AB02 R01AD03 S01BA01 S01CB01 S02BA06 S03BA01,DG00011,,,"Anti-inflammatory, Glucocorticoid receptor agonist",150587-07-8,17396763,177864
D02593,Pantoprazole sodium (USP); Pantoprazole sodium hydrate (JAN); Protonix (TN),(C16H14F2N3O4S. Na)2. 3H2O,864.7491,A02BC02,DG00021,,,"Anti-ulcerative, Proton pump inhibitor",164579-32-2,17396764,
D02594,Abecarnil (INN),C24H24N2O4,404.4584,,,,,Antianxiety,111841-85-1,17396765,
D02595,Mephenesin (INN); Tolserol (TN),C10H14O3,182.2164,M03BX06,,,,Skeletal muscle relaxant,59-47-2,17396766,
D02596,Tocilizumab (USAN/INN); Tocilizumab (genetical recombination) (JAN); Actemra (TN),C6428H9976N1720O2018S42,144985.0322,L04AC07,,,6399,"Anti-inflammatory, Antirheumatic, Immunosuppressant, Anti-IL-6 receptor antibody",375823-41-9,17396767,
D02597,Adalimumab (USAN/INN); Adalimumab (genetical recombination) (JAN); Adalimumab (genetical recombination) [Adalimumab biosimilar 1] (JAN); Adalimumab (genetical recombination) [Adalimumab biosimilar 2] (JAN); Adalimumab (genetical recombination) [Adalimumab biosimilar 3] (JAN); Adalimumab-adaz; Adalimumab-adbm; Adalimumab-afzb; Adalimumab-atto; Adalimumab-bwwd; Adalimumab-fkjp; Humira (TN); Abrilada (TN); Amjevita (TN); Cyltezo (TN); Hadlima (TN); Hyrimoz (TN),,,L04AB04,,,3999,"Anti-inflammatory, Antirheumatic, Anti-TNF-alpha antibody",331731-18-1,47205810,
D02598,Infliximab (USAN/INN); Infliximab (genetical recombination) (JAN); Infliximab (genetical recombination) [Infliximab biosimilar 1] (JAN); Infliximab (genetical recombination) [Infliximab biosimilar 2] (JAN); Infliximab (genetical recombination) [Infliximab biosimilar 3] (JAN); Infliximab-dyyb; Infliximab-abda; Infliximab-axxq; Remicade (TN); Inflectra (TN); Renflexis (TN); Avsola (TN),,,L04AB02,,,2399,"Anti-inflammatory, Antirheumatic, Anti-TNF-alpha antibody",170277-31-3,17396768,
D02599,Orphenadrine hydrochloride; Disipal (TN),C18H23NO. HCl,305.8423,N04AB02,DG01252,,,"Skeletal muscle relaxant, Muscarinic acetylcholine receptor antagonist, H1 receptor antagonist",341-69-5,17396769,60902
D02600,Demoxepam (USAN/INN),C15H11ClN2O2,286.713,,,,,"Anticonvulsant, Minor tranquilizer",963-39-3,17396770,
D02601,Phenothiazine (INN); Thiodiphenylamin; Nemazine [veterinary] (TN),C12H9NS,199.2716,,,,,"Antiseptic, Disinfectant",92-84-2,17396771,
D02602,Fenethazine (INN),C16H18N2S,270.3925,,,,,Antiallergic,522-24-7,17396772,
D02603,Diethazine hydrochloride,C18H22N2S. HCl,334.9066,,DG01921,,,"Antiparkinsonian, Muscarinic acetylcholine receptor antagonist",341-70-8,17396773,
D02604,Acepromazine maleate (USP),C19H22N2OS. C4H4O4,442.5279,N05AA04,DG00870,,,Sedative (veterinary),3598-37-6,17396774,
D02605,Methoxypromazine maleate,C18H22N2OS. C4H4O4,430.5172,,,,,"Antipsychotic, Dopamine D2 receptor antagonist",3403-42-7,17396775,
D02606,Pipamazine (INN),C21H24ClN3OS,401.9528,,,,,Anti-emetic,84-04-8,17396776,
D02607,Mepazine acetate,C19H22N2S. C2H4O2,370.5083,,,,,Antipsychotic,24360-97-2,17396777,
D02608,Perazine fendizoate (JAN),(C20H14O4)2. C20H25N3S,976.1431,N05AB10,DG00881,,,"Antipsychotic, Dopamine D2 receptor antagonist",,17396778,
D02609,Prochlorperazine edisylate (USP); Compazine syrup (TN),C20H24ClN3S. C2H6O6S2,564.1381,N05AB04,DG00876,,,"Anti-emetic, Antipsychotic, Dopamine D2 receptor antagonist",1257-78-9,17396779,
D02610,Thiethylperazine malate (JAN); Torecan (TN),C22H29N3S2. (C4H6O5)2,667.7906,R06AD03,DG01102,,,"Anti-emetic, Antipsychotic, Antivertigo, Dopamine D2 receptor antagonist",52239-63-1,17396780,
D02611,Phenoperidine (INN),C23H29NO3,367.4813,N01AH04,,,,"Anesthetic, Analgesic (narcotic)",562-26-5,17396781,
D02612,Thiothixene hydrochloride (USP); Thiothixene dihydrochloride dihydrate; Tiotixene dihydrochloride; Thiothixene hydrochloride (TN),C23H29N3O2S2. 2HCl. 2H2O,552.5777,N05AF04,DG00895,,,"Antipsychotic, Dopamine receptor antagonist",22189-31-7,17396782,
D02613,Clopenthixol (USAN),C22H25ClN2OS,400.9647,N05AF02,,,,"Antipsychotic, Dopamine receptor antagonist",982-24-1,17396783,59115
D02614,Denopamine (JAN/INN); Kalgut (TN),C18H23NO4,317.3795,,,,2119,"Cardiotonic, beta1-Adrenergic receptor agonist",71771-90-9,17396784,
D02615,"Chlorpromazine hydrochloride, promethazine hydrochloride and phenobarbital; Vegetamin (TN)",,,N05CB02,,,,"Antipsychotic, Sedative-hypnotic",,17396785,
D02616,Pagoclone (USAN/INN); Bextra (TN),C23H22ClN3O2,407.8927,,,,,Antianxiety,133737-32-3,17396786,
D02617,Ocinaplon (USAN/INN),C17H11N5O,301.3021,,,,,Antianxiety,96604-21-6,17396787,
D02618,Butobarbital (BAN); Butethal; Neonal (TN),C10H16N2O3,212.2456,N05CA03,,,,Sedative-hypnotic,77-28-1,17396788,
D02619,Carbromal (INN); Adalin (TN),C7H13BrN2O2,237.0943,N05CM04,,,,Sedative-hypnotic,77-65-6,17396789,
D02620,Azaperone (USP/INN); Stresnil (TN),C19H22FN3O,327.3959,,,,,Antipsychotic,1649-18-9,17396790,88301
D02621,Fluanisone (INN),C21H25FN2O2,356.4338,N05AD09,,,,"Antipsychotic, Sedative",1480-19-9,17396791,177744
D02622,Pipamperone (USAN/INN); Floropipamide,C21H30FN3O2,375.4802,N05AD05,DG00889,,,"Antipsychotic, Dopamine D2 receptor antagonist",1893-33-0,17396792,78549
D02623,Moperone (INN),C22H26FNO2,355.4457,N05AD04,DG00888,,,"Antipsychotic, Dopamine D2 receptor antagonist",1050-79-9,17396793,
D02624,Eszopiclone (JAN/USP/INN); Estorra (TN); Lunesta (TN),C17H17ClN6O3,388.8083,N05CF04,,,1129,Sedative-hypnotic,138729-47-2,17396794,53760
D02625,Trifluperidol (USAN/INN); Triperidol (TN),C22H23F4NO2,409.4171,N05AD02,DG00886,,,"Antipsychotic, Neuroleptic, Dopamine D2 receptor antagonist",749-13-3,17396795,
D02626,Bromperidol decanoate (USAN),C31H41BrFNO3,574.5645,N05AD06,DG00890,,,"Antipsychotic, Dopamine D2 receptor antagonist",75067-66-2,17396796,
D02627,Benperidol (USAN/INN); Anquil (TN),C22H24FN3O2,381.4433,N05AD07,,,,Antipsychotic,2062-84-2,17396797,
D02628,Milenperone (USAN/INN),C22H23ClFN3O2,415.8883,,,,,Antipsychotic,59831-64-0,17396798,
D02629,Fluspirilene (USAN/INN); Imap (TN),C29H31F2N3O,475.5727,N05AG01,,,,Antipsychotic,1841-19-6,17396799,
D02630,Penfluridol (USAN/INN); Semap (TN),C28H27ClF5NO,523.9651,N05AG03,,,,Antipsychotic,26864-56-2,17396800,
D02631,Dilazep dihydrochloride hydrate (JP18); Dilazep dihydrochloride monohydrate; Irutep (TN),C31H44N2O10. 2HCl. H2O,695.6256,C01DX10,DG00237,,2171,Vasodilator (coronary),,17396801,
D02632,Indisetron hydrochloride (JAN); Sinseron (TN),C17H23N5O. 2HCl,386.3193,,,,,"Anti-emetic, Serotonin 5-HT3 receptor antagonist",160472-97-9,17396802,
D02633,Lomerizine hydrochloride (JAN); Terranas (TN),C27H30F2N2O3. 2HCl,541.4574,,,,2190,"Antimigraine, Vasoconstriction suppressant",101477-54-7,17396803,
D02634,Alentemol hydrobromide (USAN),C19H25NO. HBr,364.3198,,,,,Antipsychotic,112892-81-6,17396804,
D02635,Alpertine (USAN/INN),C25H31N3O4,437.5313,,,,,Antipsychotic,27076-46-6,17396805,177808
D02636,Batelapine maleate (USAN),C16H22N6. C4H4O4,414.4582,,,,,Antipsychotic,120360-10-3,17396806,
D02637,Benzindopyrine hydrochloride (USAN),C22H21N2. Cl,348.8685,,,,,Antipsychotic,5585-71-7,17396807,
D02638,Brofoxine (USAN/INN),C10H10BrNO2,256.0959,,,,,Antipsychotic,21440-97-1,17396808,
D02639,Buramate (USAN),C10H13NO3,195.2151,,,,,"Anticonvulsant, Antipsychotic",4663-83-6,17396809,
D02640,Indiplon (USAN/INN),C20H16N4O2S,376.4316,,,,,Sedative-hypnotic,325715-02-4,17396810,188583
D02641,Butaclamol hydrochloride (USAN),C25H31NO. HCl,397.9807,,,,,Antipsychotic,36504-94-6,17396811,
D02642,Butaperazine (USAN),C24H31N3OS,409.5874,N05AB09,DG00880,,,Antipsychotic,653-03-2,17396812,
D02643,Butaperazine maleate (USAN),C24H31N3OS. (C4H4O4)2,641.7318,N05AB09,DG00880,,,Antipsychotic,1063-55-4,17396813,
D02644,Carphenazine maleate (USAN); Proketazine (TN),C24H31N3O2S. (C4H4O4)2,657.7312,,,,,"Antipsychotic, Dopamine receptor antagonist",2975-34-0,17396814,51241
D02645,Carvotroline hydrochloride (USAN),C18H18FN3. HCl,331.815,,,,,"Antipsychotic, Dopamine D2 receptor antagonist",136777-43-0,17396815,
D02646,Cinperene (USAN),C25H28N2O2,388.502,,,,,Antipsychotic,14796-24-8,17396816,177553
D02647,Cintriamide (USAN); Cintramide (INN),C12H15NO4,237.2518,,,,,Antipsychotic,5588-21-6,17396817,
D02648,Clomacran phosphate (USAN); Devryl (TN),C18H21ClN2. H3PO4,398.8209,,,,,Antipsychotic,22199-46-8,17396818,
D02649,Clopimozide (USAN/INN),C28H28ClF2N3O,495.9912,,,,,Antipsychotic,53179-12-7,17396819,
D02650,Clopipazan mesylate (USAN),C19H18ClNO. CH4SO3,407.911,,,,,Antipsychotic,60086-22-8,17396820,
D02651,Cloroperone hydrochloride (USAN),C22H23ClFNO2. HCl,424.3359,,,,,Antipsychotic,55695-56-2,17396821,
D02652,Clothixamide maleate (USAN),C24H28ClN3OS. (C4H4O4)2,674.1609,,,,,Antipsychotic,4434-20-2,17396822,
D02653,Cyclophenazine hydrochloride (USAN),C23H26F3N3S. 2HCl,506.4547,,,,,Antipsychotic,15686-74-5,17396823,
D02654,Cyproximide (USAN),C11H8ClNO2,221.6397,,,,,"Antidepressant, Antipsychotic",66537-94-8,17396824,
